ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Certainty,Year
,SouthWa,Vowels,NA,,,wa1907,NA,1907
,SouthernCoastalTsimshian,AdjN,Adj N,,“the adjective always precedes the noun - “,tsimshian1911[ 350],2,1911
,SouthernCoastalTsimshian,AdjN,Adj N,,“Adjectives - like numbers - come before the noun they modify.”,tsimshian1979[57],2,1979
,SouthernCoastalTsimshian,BasicWO,VSO,,difficult - because few examples are given (mostly only forms with enclitis) - but seems to be VSO from examples on this page,tsimshian1911[ 352],1,1911
,SouthernCoastalTsimshian,BasicWO,VSO,,,tsimshian1979[59],2,1979
,SouthernCoastalTsimshian,CA_case,1,,,tsimshian1979[61],2,1979
,SouthernCoastalTsimshian,CA_case,NA,,no discussion of case apart from locative particles (rich prepositional system),tsimshian1911,NA,1911
,SouthernCoastalTsimshian,CA_head,1,,,tsimshian1911[384],2,1911
,SouthernCoastalTsimshian,CA_head,1,,ergative alignment,tsimshian1979[62],2,1979
,SouthernCoastalTsimshian,CA_wordorder,0,,,tsimshian1911[384],2,1911
,SouthernCoastalTsimshian,CA_wordorder,0,,,tsimshian1979[62],2,1979
,SouthernCoastalTsimshian,Cases,2,,at least -a (ergative) and -da as “connective” and other weird stuff on page 50 which is argued to be case but does not really show as “canonical” case,tsimshian1979[66],2,1979
,SouthernCoastalTsimshian,Cases,NA,,no discussion of case apart from locative particles (rich prepositional system) but probably presence of an ergative system,tsimshian1911,NA,1911
,SouthernCoastalTsimshian,ClassGen,0,,,tsimshian1911,2,1911
,SouthernCoastalTsimshian,ClassGen,0,,,tsimshian1979,2,1979
,SouthernCoastalTsimshian,ClassNoun,0,,,tsimshian1911,2,1911
,SouthernCoastalTsimshian,ClassNoun,0,,,tsimshian1979,2,1979
,SouthernCoastalTsimshian,ClassNum,1,,human beings - on canous - long objects,tsimshian1911[363],2,1911
,SouthernCoastalTsimshian,ClassNum,1,,same system - humans - humans on caous - long objects,tsimshian1979[38],2,1979
,SouthernCoastalTsimshian,Consonants,17,,40 alphabetical symbols,tsimshian1979[1],1,1979
,SouthernCoastalTsimshian,Consonants,24,,,tsimshian1911[ 289],1,1911
,SouthernCoastalTsimshian,Dem,3,,“I have not succeeded in the forms of theanalyzing satisfactorily demonstrative pronoun. “,tsimshian1911[393],1,1911
,SouthernCoastalTsimshian,Dem,5,,labelled determiners - but clear spatial reference,tsimshian1979[56],2,1979
,SouthernCoastalTsimshian,DitransMarking,0,,no discussion of case apart from locative particles (rich prepositional system),tsimshian1911,NA,1911
,SouthernCoastalTsimshian,DitransMarking,1,,“n indirect object follows the absolutive in the sentence word order. A -da enclitic attaches to the absolutive.”,tsimshian1979[61],2,1979
,SouthernCoastalTsimshian,Evid,0,,,tsimshian1911,NA,1911
,SouthernCoastalTsimshian,Evid,0,,,tsimshian1979,NA,1979
,SouthernCoastalTsimshian,GenN,N Gen,,,tsimshian1911[ 353],2,1911
,SouthernCoastalTsimshian,GenN,N Gen,,“Possession is shown by placing the possessor noun after the noun that is owned.”,tsimshian1979[57],2,1979
,SouthernCoastalTsimshian,InstrCom,0,,instrumental: p. 334no examples of a special comitative form are given,tsimshian1911,1,1911
,SouthernCoastalTsimshian,InstrCom,0,,no comitative mentioned,tsimshian1979,1,1979
,SouthernCoastalTsimshian,LocDir,1,,rich prepositional system,tsimshian1911[300],2,1911
,SouthernCoastalTsimshian,LocDir,1,,analyzing the clitics as stative,tsimshian1979[43],2,1979
,SouthernCoastalTsimshian,MorphCaus,1,,,tsimshian1911[ 344],2,1911
,SouthernCoastalTsimshian,MorphCaus,1,,,tsimshian1979[34],2,1979
,SouthernCoastalTsimshian,NP_Agr,1,,not explicitly discussed - but various adjectives in the list of plural morphology (not comparative/superlatives but real plural),tsimshian1911[ 377-385],1,1911
,SouthernCoastalTsimshian,NP_Agr,1,,“must agree in number with the noun they modify”,tsimshian1979[57],2,1979
,SouthernCoastalTsimshian,NasVowels,0,,,tsimshian1911,NA,1911
,SouthernCoastalTsimshian,NasVowels,0,,,tsimshian1979,NA,1979
,SouthernCoastalTsimshian,NomAlign,ergative-absolutive,,,tsimshian1979[61],2,1979
,SouthernCoastalTsimshian,NomAlign,NA,,no discussion of nominal case apart from locative particles (rich prepositional system),tsimshian1911,NA,1911
,SouthernCoastalTsimshian,Poss,1,,less marking than for other possession,tsimshian1911[392],2,1911
,SouthernCoastalTsimshian,Poss,1,,“ Some kinship terms do not have the na- prefix when they are possessed. This fact implies that some kinsmen are considered - in some way - part of one another.“,tsimshian1979[57],2,1979
,SouthernCoastalTsimshian,Pron1P,4,,,tsimshian1911[391],2,1911
,SouthernCoastalTsimshian,Pron1P,4,,,tsimshian1979[66],2,1979
,SouthernCoastalTsimshian,Pron2P,4,,,tsimshian1911[391],2,1911
,SouthernCoastalTsimshian,Pron2P,4,,,tsimshian1979[66],2,1979
,SouthernCoastalTsimshian,Pron3P,2,,,tsimshian1911[391],2,1911
,SouthernCoastalTsimshian,Pron3P,2,,,tsimshian1979[66],2,1979
,SouthernCoastalTsimshian,PronAlign,ergative-absolutive,,,tsimshian1911[391],2,1911
,SouthernCoastalTsimshian,PronAlign,ergative-absolutive,,,tsimshian1979[66],2,1979
,SouthernCoastalTsimshian,Questions,morphology,,,tsimshian1911[ 405],2,1911
,SouthernCoastalTsimshian,Questions,morphology,,same affix -i is used in examples as with Boas - but Dunn does not mention it,tsimshian1979[70],2,1979
,SouthernCoastalTsimshian,TA_marks,5,,extensive analysis in old questionnaire,tsimshian1911[ 401],1,1911
,SouthernCoastalTsimshian,TA_marks,9,,a lot of aspectual affixes which Boas did not recognize,tsimshian1979[59],2,1979
,SouthernCoastalTsimshian,TempLoc,1,,,tsimshian1911[310],2,1911
,SouthernCoastalTsimshian,TempLoc,NA,,,tsimshian1979,NA,1979
,SouthernCoastalTsimshian,Tones,0,,,tsimshian1911,NA,1911
,SouthernCoastalTsimshian,Tones,0,,,tsimshian1979,NA,1979
,SouthernCoastalTsimshian,VP_Agr,1,,,tsimshian1911[384],2,1911
,SouthernCoastalTsimshian,VP_Agr,1,,ergative alignment,tsimshian1979[62],2,1979
,SouthernCoastalTsimshian,Vowels,20,,also 20 vowel qualities…,tsimshian1911[ 289],1,1911
,SouthernCoastalTsimshian,Vowels,24,,5 letters - all vary to:short - falling - interrupts - long; 24 vowels? nop,tsimshian1979[1],1,1979
,SouthernYukaghir,AdjN,NA,,The adjective has no special form. Instead of it - par­ticiples and other verbal forms (see §§ 80 - 84) are used.,yukaghir1905[112],NA,1905
,SouthernYukaghir,AdjN,NA,,“The most typologically striking feature of the Yukaghir parts-of-speech system is absence of adjectives “,yukaghir1999[12],NA,1999
,SouthernYukaghir,BasicWO,SOV,,“ If used as a direct object - it is put between the subject and the transitive verb -”,yukaghir1905[107],2,1905
,SouthernYukaghir,BasicWO,SOV,,,yukaghir1999[12],2,1999
,SouthernYukaghir,CA_case,1,,,yukaghir1905[107],2,1905
,SouthernYukaghir,CA_case,1,,,yukaghir1999[5],2,1999
,SouthernYukaghir,CA_head,1,,,yukaghir1905[123],2,1905
,SouthernYukaghir,CA_head,1,,,yukaghir1999[184],2,1999
,SouthernYukaghir,CA_wordorder,0,,,yukaghir1905[103],2,1905
,SouthernYukaghir,CA_wordorder,0,,,yukaghir1999[184],2,1999
,SouthernYukaghir,Cases,9,,not counted “temporal” because it does not seem to work as a case; no examples given as well; neither comparatives as they seem to be phrasal; added “predicative” because its form is there (-lek) even though Jochelson did not analyze it,yukaghir1905[105],2,1905
,SouthernYukaghir,Cases,9,,“Nominative - Predicative - Accusative - Instrumental - Dative - Locative - Ablative - Prolative - and Comitative”,yukaghir1999[5],2,1999
,SouthernYukaghir,ClassGen,0,,,yukaghir1905,2,1905
,SouthernYukaghir,ClassGen,0,,,yukaghir1999,2,1999
,SouthernYukaghir,ClassNoun,0,,“The Yukaghir language has no grammatical distinc­tion of gender. “,yukaghir1905[112],2,1905
,SouthernYukaghir,ClassNoun,0,,,yukaghir1999,2,1999
,SouthernYukaghir,ClassNum,0,,,yukaghir1905,2,1905
,SouthernYukaghir,ClassNum,0,,,yukaghir1999,2,1999
,SouthernYukaghir,Consonants,20,,,yukaghir1999[2],2,1999
,SouthernYukaghir,Consonants,28,,,yukaghir1905[101],1,1905
,SouthernYukaghir,Dem,2,,tin - tan,yukaghir1905[116],1,1905
,SouthernYukaghir,Dem,3,,ti -ta - ada,yukaghir1999[306],2,1999
,SouthernYukaghir,DitransMarking,1,,here are some examples of ditransitive “give”; pronoun bears dative affix,yukaghir1905[108],2,1905
,SouthernYukaghir,DitransMarking,1,,dative,yukaghir1999[140],2,1999
,SouthernYukaghir,Evid,2,,evidential hearsay“perfective” for an action that certainly will take place: first hand,yukaghir1905[128],2,1905
,SouthernYukaghir,Evid,2,,non-future (“perfective”) - and inferential (“evidential”); direct citation of Jochelson as well,yukaghir1999[227],2,1999
,SouthernYukaghir,GenN,Gen N,,,yukaghir1905[104],2,1905
,SouthernYukaghir,GenN,Gen N,,,yukaghir1999[12],2,1999
,SouthernYukaghir,InstrCom,1,,two comitatives actually; one instrumental,yukaghir1905[105],2,1905
,SouthernYukaghir,InstrCom,1,,,yukaghir1999[5],2,1999
,SouthernYukaghir,LocDir,1,,“In some cases the locative answers also the question Whither? and expresses motion into an object - while the dative mostly indicates motion toward an object.”,yukaghir1905[106],2,1905
,SouthernYukaghir,LocDir,1,,locative can express both motion towards and location - but the dative also expresses direction,yukaghir1999[140],2,1999
,SouthernYukaghir,MorphCaus,1,,,yukaghir1905[131],2,1905
,SouthernYukaghir,MorphCaus,1,,,yukaghir1999[182],2,1999
,SouthernYukaghir,NP_Agr,NA,,The adjective has no special form. Instead of it - par­ticiples and other verbal forms (see §§ 80 - 84) are used.,yukaghir1905[112],NA,1905
,SouthernYukaghir,NP_Agr,NA,,“The most typologically striking feature of the Yukaghir parts-of-speech system is absence of adjectives “,yukaghir1999[12],NA,1999
,SouthernYukaghir,NasVowels,0,,,yukaghir1905,NA,1905
,SouthernYukaghir,NasVowels,0,,,yukaghir1999,NA,1999
,SouthernYukaghir,NomAlign,nominative-accusative,,some neutral person constellations are found,yukaghir1905[107],2,1905
,SouthernYukaghir,NomAlign,nominative-accusative,,,yukaghir1999[5],2,1999
,SouthernYukaghir,Poss,NA,,,yukaghir1905,NA,1905
,SouthernYukaghir,Poss,NA,,,yukaghir1999,NA,1999
,SouthernYukaghir,Pron1P,2,,Kolyma dialect is southern,yukaghir1905[116],2,1905
,SouthernYukaghir,Pron1P,2,,,yukaghir1999[301],2,1999
,SouthernYukaghir,Pron2P,2,,,yukaghir1905[116],2,1905
,SouthernYukaghir,Pron2P,2,,,yukaghir1999[301],2,1999
,SouthernYukaghir,Pron3P,2,,,yukaghir1905[116],2,1905
,SouthernYukaghir,Pron3P,2,,,yukaghir1999[301],2,1999
,SouthernYukaghir,PronAlign,nominative-accusative,,“With the exception of a few phonetic peculiarities - thecase-suffixes of pronouns are the same as those of nouns.“,yukaghir1905[117],2,1905
,SouthernYukaghir,PronAlign,nominative-accusative,,,yukaghir1999[302],2,1999
,SouthernYukaghir,Questions,morphology,,The indefinite has three forms in the indicative mode - apositive - a negative - and an interrogative.”,yukaghir1905[120],2,1905
,SouthernYukaghir,Questions,morphology,,stem alternation for questions with wh-pronouns,yukaghir1999[606],2,1999
,SouthernYukaghir,TA_marks,3,,Aspect is really not the old men’s strength,yukaghir1905[119],1,1905
,SouthernYukaghir,TA_marks,8,,at least 2 tense and 6 aspect markers - probably more - especially if we count compounded times,yukaghir1999[221],2,1999
,SouthernYukaghir,TempLoc,1,,,yukaghir1905[110],2,1905
,SouthernYukaghir,TempLoc,1,,“In its temporal meaning - the Locative case can express either a particular period of time or a quantity of time (“,yukaghir1999[143],2,1999
,SouthernYukaghir,Tones,0,,,yukaghir1905,NA,1905
,SouthernYukaghir,Tones,0,,,yukaghir1999,NA,1999
,SouthernYukaghir,VP_Agr,1,,,yukaghir1905[123],2,1905
,SouthernYukaghir,VP_Agr,1,,,yukaghir1999[184],2,1999
,SouthernYukaghir,Vowels,5,,+ short/long contrast,yukaghir1905[100],1,1905
,SouthernYukaghir,Vowels,6,,,yukaghir1999[2],2,1999
,Tarifiyt,AdjN,N Adj,,,tarifiyt1905[370],2,1905
,Tarifiyt,AdjN,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,BasicWO,VSO,,also SOV - but object always after S,tarifiyt1905[439-440],2,1905
,Tarifiyt,BasicWO,VSO,,,tarifiyt1996[33],2,1996
,Tarifiyt,CA_case,1,,Mentions Nom-Acc – Mencionan caso nom-acc,tarifiyt1905[51-52],1,1905
,Tarifiyt,CA_case,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,CA_head,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,CA_head,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,CA_wordorder,1,,,tarifiyt1905[439-440],2,1905
,Tarifiyt,CA_wordorder,1,,,tarifiyt1996[33],2,1996
,Tarifiyt,Cases,0,,,tarifiyt1905[52],1,1905
,Tarifiyt,Cases,11,,,tarifiyt1996[22],2,1996
,Tarifiyt,ClassGen,0,,,tarifiyt1905,NA,1905
,Tarifiyt,ClassGen,0,,,tarifiyt1996,NA,1996
,Tarifiyt,ClassNoun,0,,,tarifiyt1996,NA,1996
,Tarifiyt,ClassNoun,1,,,tarifiyt1905[42-43],2,1905
,Tarifiyt,ClassNum,0,,,tarifiyt1905,NA,1905
,Tarifiyt,ClassNum,0,,,tarifiyt1996,NA,1996
,Tarifiyt,Consonants,24,,,tarifiyt1905[1],1,1905
,Tarifiyt,Consonants,31,,,tarifiyt1996[14],2,1996
,Tarifiyt,Dem,6,,,tarifiyt1996[24],2,1996
,Tarifiyt,Dem,22,,,tarifiyt1905[81],2,1905
,Tarifiyt,DitransMarking,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,DitransMarking,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,Evid,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,Evid,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,GenN,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,GenN,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,InstrCom,0,,There’s only a preposition for instrument - no mention of commutative / Solo hay preposición para instrumento. No hay mención de comitativo en la gramática.,tarifiyt1905[321],2,1905
,Tarifiyt,InstrCom,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,LocDir,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,LocDir,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,MorphCaus,0,,Through preposition,tarifiyt1905[321],2,1905
,Tarifiyt,MorphCaus,1,,,tarifiyt1996[18],2,1996
,Tarifiyt,NP_Agr,NA,,Verbs act as adjectives – Los verbos actúan de adjetivos.,tarifiyt1905[368],NA,1905
,Tarifiyt,NP_Agr,NA,,no adjectives,tarifiyt1996[24],NA,1996
,Tarifiyt,NasVowels,0,,not discussed,tarifiyt1905,1,1905
,Tarifiyt,NasVowels,0,,,tarifiyt1996[14],2,1996
,Tarifiyt,NomAlign,nominative-accusative,,Mentions Nom-Acc – Mencionan caso nom-acc,tarifiyt1905[51-52],1,1905
,Tarifiyt,NomAlign,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,Poss,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,Poss,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,Pron1P,2,,,tarifiyt1996[21],2,1996
,Tarifiyt,Pron1P,4,,,tarifiyt1905[68],2,1905
,Tarifiyt,Pron2P,4,,,tarifiyt1996[21],2,1996
,Tarifiyt,Pron2P,6,,,tarifiyt1905[68],2,1905
,Tarifiyt,Pron3P,4,,,tarifiyt1996[21],2,1996
,Tarifiyt,Pron3P,6,,,tarifiyt1905[69],2,1905
,Tarifiyt,PronAlign,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,PronAlign,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,Questions,0,,Trough particle or entonation,tarifiyt1905[427],2,1905
,Tarifiyt,Questions,0,,Through interrogative pronoun,tarifiyt1996[26],2,1996
,Tarifiyt,TA_marks,3,,,tarifiyt1996[19],1,1996
,Tarifiyt,TA_marks,4,,,tarifiyt1905[167-170],1,1905
,Tarifiyt,TempLoc,NA,,,tarifiyt1905,NA,1905
,Tarifiyt,TempLoc,NA,,,tarifiyt1996,NA,1996
,Tarifiyt,Tones,0,,not discussed,tarifiyt1905,1,1905
,Tarifiyt,Tones,0,,not discussed,tarifiyt1996,1,1996
,Tarifiyt,VP_Agr,1,,,tarifiyt1905[30],2,1905
,Tarifiyt,VP_Agr,1,,,tarifiyt1996[15],2,1996
,Tarifiyt,Vowels,3,,,tarifiyt1996[14],2,1996
,Tarifiyt,Vowels,6,,,tarifiyt1905[1],1,1905
,ThadoChin,AdjN,N Adj,,,chin1980[6],2,1980
,ThadoChin,AdjN,N Adj,,,chin2014[129-130],2,2014
,ThadoChin,BasicWO,SOV,,also OSV - but verb always final,chin1980[79],1,1980
,ThadoChin,BasicWO,SOV,,also OSV for pragmatic reasons - but verb always final,chin2014[198],2,2014
,ThadoChin,CA_case,1,,,chin1980[45-46],2,1980
,ThadoChin,CA_case,1,,,chin2014[125],2,2014
,ThadoChin,CA_head,0,,,chin1980[59],2,1980
,ThadoChin,CA_head,1,,,chin2014[156],2,2014
,ThadoChin,CA_wordorder,1,,,chin1980[79],NA,1980
,ThadoChin,CA_wordorder,1,,,chin2014[198],2,2014
,ThadoChin,Cases,5,,,chin2014[125],2,2014
,ThadoChin,Cases,7,,,chin1980[45-46],2,1980
,ThadoChin,ClassGen,0,,,chin1980,NA,1980
,ThadoChin,ClassGen,0,,,chin2014[123-124],2,2014
,ThadoChin,ClassNoun,1,,,chin1980[36-38],2,1980
,ThadoChin,ClassNoun,1,,,"chin2014[123-124,107]",2,2014
,ThadoChin,ClassNum,0,,,chin1980,NA,1980
,ThadoChin,ClassNum,0,,,chin2014[123-124],2,2014
,ThadoChin,Consonants,20,,,chin2014[44],2,2014
,ThadoChin,Consonants,23,,,chin1980[6],2,1980
,ThadoChin,Dem,2,,,chin1980[40],2,1980
,ThadoChin,Dem,6,,,chin2014[103],2,2014
,ThadoChin,DitransMarking,0,,,chin2014[213],2,2014
,ThadoChin,DitransMarking,NA,,,chin1980,NA,1980
,ThadoChin,Evid,1,,,chin2014[151],2,2014
,ThadoChin,Evid,NA,,,chin1980,NA,1980
,ThadoChin,GenN,Gen N,,,chin2014[129-130],2,2014
,ThadoChin,GenN,NA,,not discussed - but case on examples,chin1980[6],1,1980
,ThadoChin,InstrCom,1,,,chin2014[125],2,2014
,ThadoChin,InstrCom,NA,,,chin1980,NA,1980
,ThadoChin,LocDir,1,,,"chin1980[35,47]",2,1980
,ThadoChin,LocDir,NA,,,chin2014,NA,2014
,ThadoChin,MorphCaus,1,,,chin1980[61],2,1980
,ThadoChin,MorphCaus,1,,,chin2014[213-214],2,2014
,ThadoChin,NP_Agr,1,,,chin1980[52],2,1980
,ThadoChin,NP_Agr,NA,,adjectival verbs - no adjectives proper,chin2014[116-118],2,2014
,ThadoChin,NasVowels,0,,,chin1980[6-7],2,1980
,ThadoChin,NasVowels,0,,,chin2014[53],2,2014
,ThadoChin,NomAlign,ergative-absolutive,,,chin2014[125],2,2014
,ThadoChin,NomAlign,nominative-accusative,,,chin1980[42-43],2,1980
,ThadoChin,Poss,NA,,,chin1980,NA,1980
,ThadoChin,Poss,NA,,,chin2014,NA,2014
,ThadoChin,Pron1P,5,,,chin1980[40],2,1980
,ThadoChin,Pron1P,5,,,chin2014[101],2,2014
,ThadoChin,Pron2P,3,,,chin1980[40],2,1980
,ThadoChin,Pron2P,3,,,chin2014[101],2,2014
,ThadoChin,Pron3P,3,,,chin1980[40],2,1980
,ThadoChin,Pron3P,3,,,chin2014[101],2,2014
,ThadoChin,PronAlign,nominative-accusative,,,chin1980[42-43],2,1980
,ThadoChin,PronAlign,NA,,,chin2014,NA,2014
,ThadoChin,Questions,1,,,chin1980[71],2,1980
,ThadoChin,Questions,1,,,chin2014[214],2,2014
,ThadoChin,TA_marks,0,,Lexical,chin1980[64-67],2,1980
,ThadoChin,TA_marks,0,,Lexical,chin2014[143-144],2,2014
,ThadoChin,TempLoc,NA,,,chin1980,NA,1980
,ThadoChin,TempLoc,NA,,,chin2014,NA,2014
,ThadoChin,Tones,3,,,chin2014[72],2,2014
,ThadoChin,Tones,5,,,chin1980[7],2,1980
,ThadoChin,VP_Agr,0,,,chin2014[132],2,2014
,ThadoChin,VP_Agr,1,,,chin1980[60],2,1980
,ThadoChin,Vowels,6,,,chin1980[6-7],2,1980
,ThadoChin,Vowels,6,,,chin2014[53],2,2014
,Tlingit,AdjN,NA,,no adjectives mentioned nor analzyble in his examples; maybe there are not even adjectives as POS class,tlingit1917,NA,1917
,Tlingit,AdjN,NA,,two classes of adjectives? Naish does not mention “adjective” even once but gives “modifiers”,tlingit1979[80],NA,1979
,Tlingit,BasicWO,SOV,,,tlingit1917[23],2,1917
,Tlingit,BasicWO,SOV,,,tlingit1979[43],2,1979
,Tlingit,CA_case,1,,What boas describes as passive is actually ergative;1) only transitive subjects marked2) no passive reading3) explains pronoun splits on the verb,tlingit1917[99],2,1917
,Tlingit,CA_case,1,,“instrumental”/ergative marker -j; not made explicit however,tlingit1979[68],2,1979
,Tlingit,CA_head,1,,,tlingit1917[42],2,1917
,Tlingit,CA_head,1,,,tlingit1979[71],2,1979
,Tlingit,CA_wordorder,0,,,tlingit1917[42],2,1917
,Tlingit,CA_wordorder,0,,,tlingit1979[71],2,1979
,Tlingit,Cases,0,,case is not discussed,tlingit1917,1,1917
,Tlingit,Cases,0,,only spatial (“situational”) cases discussed,tlingit1979[67],1,1979
,Tlingit,ClassGen,0,,“The possessive -'a is used most frequently to express possession by animals or inanimate objects.“ - the different possessive correspond to different properties of the possessor - but the form is used for other accounts as well,tlingit1917[54],1,1917
,Tlingit,ClassGen,0,,no such classification seems to be established and the corresponding forms “a” - “ac” disappeared from the inventory - only “du” left,tlingit1979[109],1,1979
,Tlingit,ClassNoun,1,,“— Immediately preceding the verbal stem are found a number of elements whose original function seems to  have been to indicate the form of the subject or object of the verb. According to mode and other incidents - their forms show certain variations. In most cases the use of these elements is purely formal. “,tlingit1917[23],2,1917
,Tlingit,ClassNoun,1,,Marked on the verb: “verb themes”,tlingit1979[89],2,1979
,Tlingit,ClassNum,1,,“-nax  is used with numerals referring to human beings”- slaves without this affix,tlingit1917[93],2,1917
,Tlingit,ClassNum,1,,same form for humans - but not for other nouns so proably not num.cl?,tlingit1979[104],2,1979
,Tlingit,Consonants,41,,,tlingit1917[9],1,1917
,Tlingit,Consonants,42,,,tlingit1979[4],1,1979
,Tlingit,Dem,4,,four productive dem. pronouns; there are lexicalized traces of a fith element which cannot be reconstructed,tlingit1917[113],1,1917
,Tlingit,Dem,4,,,tlingit1979[76],2,1979
,Tlingit,DitransMarking,1,,affix -i,tlingit1917[111],2,1917
,Tlingit,DitransMarking,1,,a lexical benefactive marker - but its mixed with nominalization and clausal markers,tlingit1979[68],1,1979
,Tlingit,Evid,0,,,tlingit1917,NA,1917
,Tlingit,Evid,0,,,tlingit1979,NA,1979
,Tlingit,GenN,Gen N,,,tlingit1917[89],2,1917
,Tlingit,GenN,Gen N,,,tlingit1979[103],2,1979
,Tlingit,InstrCom,0,,instrumental comitative is argued to be a full word - but the same form also occurs with Boas and it is unclear whether this is indeed the case,tlingit1979[122],1,1979
,Tlingit,InstrCom,1,,-tc (instr)-n/tin (com),tlingit1917[99-101],2,1917
,Tlingit,LocDir,NA,,not discussed,tlingit1917,NA,1917
,Tlingit,LocDir,NA,,not discussed,tlingit1979,NA,1979
,Tlingit,MorphCaus,1,,si-,tlingit1917[29],2,1917
,Tlingit,MorphCaus,1,,not explicit - but derivable from examples;SIL terminology is weird - the Tlingit verb has 16 “extensors” - one of them is s- with clear causative meaning,tlingit1979[88],2,1979
,Tlingit,NP_Agr,NA,,no adjectives mentioned nor analzyble in his examples; maybe there are not even adjectives as POS class,tlingit1917,NA,1917
,Tlingit,NP_Agr,NA,,two classes of adjectives? Naish does not mention “adjective” even once but gives “modifiers”,tlingit1979[80],NA,1979
,Tlingit,NasVowels,0,,,tlingit1917,NA,1917
,Tlingit,NasVowels,0,,,tlingit1979,NA,1979
,Tlingit,NomAlign,ergative-absolutive,,What boas describes as passive is actually ergative;1) only transitive subjects marked2) no passive reading,tlingit1917[99],2,1917
,Tlingit,NomAlign,ergative-absolutive,,“instrumental”/ergative marker -j; not made explicit however,tlingit1979[68],2,1979
,Tlingit,Poss,1,,marking without suffix -i for inalienable nouns,tlingit1917[89],2,1917
,Tlingit,Poss,1,,not explicit - but derivable from examples that inalienable possessed nouns also dont take the suffix,tlingit1979[109],2,1979
,Tlingit,Pron1P,2,,,tlingit1917[42],2,1917
,Tlingit,Pron1P,2,,No independent forms given,tlingit1979[71],1,1979
,Tlingit,Pron2P,2,,,tlingit1917[42],2,1917
,Tlingit,Pron2P,2,,No independent forms given,tlingit1979[71],1,1979
,Tlingit,Pron3P,2,,,tlingit1917[44],2,1917
,Tlingit,Pron3P,2,,No independent forms given,tlingit1979[71],1,1979
,Tlingit,PronAlign,ergative-absolutive,,What boas describes as passive is actually ergative;1) only transitive subjects marked2) no passive reading,tlingit1917[99],2,1917
,Tlingit,PronAlign,ergative-absolutive,,“instrumental”/ergative marker -j; not made explicit however,tlingit1979[68],2,1979
,Tlingit,Questions,morphology,,interrogative particle,tlingit1917[120],2,1917
,Tlingit,Questions,morphology,,question particle,tlingit1979[48],2,1979
,Tlingit,TA_marks,7,,Boas 1917:83,tlingit1917[26],1,1917
,Tlingit,TA_marks,7,,Both authors have the same number of morphemes - but have very different analysis - which is not to be trusted – El hecho que los dos tienen el mismo monto de T/A-markers no debe esconder que analizan las mismas formas de manera muy distinta - y los dos no analizan algunas que el otro si analiza – ninguna parece confiable,tlingit1979[91],1,1979
,Tlingit,TempLoc,NA,,not discussed,tlingit1917,NA,1917
,Tlingit,TempLoc,NA,,not discussed,tlingit1979,NA,1979
,Tlingit,Tones,2,,high and low,tlingit1917[11],2,1917
,Tlingit,Tones,2,,“There are two phonemic tones - high and low”,tlingit1979[7],2,1979
,Tlingit,VP_Agr,1,,,tlingit1917[42],2,1917
,Tlingit,VP_Agr,1,,,tlingit1979[71],2,1979
,Tlingit,Vowels,8,,,tlingit1917[10],2,1917
,Tlingit,Vowels,8,,,tlingit1979[4],2,1979
,Uighur,AdjN,Adj N,,,uighur1971[139],2,1971
,Uighur,AdjN,N Adj,,Inference based on examples – Inferencia a partir de la evidencia en los ejemplos.,uighur2005,2,2005
,Uighur,BasicWO,SOV,,,uighur1971[140],2,1971
,Uighur,BasicWO,SOV,,based on examples,uighur2005,2,2005
,Uighur,CA_case,1,,,uighur1971[76],1,1971
,Uighur,CA_case,1,,,uighur2005,1,2005
,Uighur,CA_head,NA,,,uighur1971,NA,1971
,Uighur,CA_head,NA,,,uighur2005,NA,2005
,Uighur,CA_wordorder,1,,,uighur1971,NA,1971
,Uighur,CA_wordorder,1,,,uighur2005,NA,2005
,Uighur,Cases,6,,,uighur2005[104],2,2005
,Uighur,Cases,7,,Identical form for lative and dative; also mentions a comparative case – Se consignan formas idénticas para el lativo y el dativo. Se menciona un  caso comparativo que no se consigna en la tabla principal de casos pero que si se ha consignado en este cuestionario.,uighur1971[77],2,1971
,Uighur,ClassGen,0,,,uighur1971,NA,1971
,Uighur,ClassGen,0,,,uighur2005[96-98],1,2005
